LEI,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
DG3RU1DBUFHT4ZF9WN62,0.3148540867649474,0.0032658821519005767,0.1759926973759975,0.04416139529639656,0.0060418954170545795,0.03131544134474626,0.15837398746070763,0.038079459188094626,0.024767627168275918,0.015107902508739484,0.005843979888831916,0.08628984570228049,0.022644816361506802,0.029856612992917368,0.0,0.003297030072771597,0.026923325744565834,0.006273474310383018,0.006910540249882462
DIZES5CFO5K3I5R58746,7.226222081812589e-05,0.0022075523123733553,0.09554115549736143,0.09687471117930338,0.05002205314709448,0.00644895309200525,0.03125353079900682,0.045318164010173946,0.001709914165946935,0.041837802819142705,0.0,0.5043995060605729,0.02870359474977468,0.039075364646030196,0.019642798398734982,0.0053318090328733385,0.022078353937138303,0.0019209540210312832,0.007561519910617609
DSNHHQ2B9X5N6OUJ1236,0.022408496168445733,0.0002605235023568425,0.0588881429288701,0.24785054703733345,0.01270282274230527,0.022012902885953135,0.03990737968364743,0.041428673972545155,0.002354035928098227,0.046105832699920954,0.0,0.3563624169049687,0.05865882348846861,0.06401038558691445,3.6433663753078605e-05,0.002186720461883738,0.01025480698788439,0.00529061254601317,0.009280442810637533
DZZ47B9A52ZJ6LT6VV95,0.0,0.0,0.0006682048479822104,0.0005683654703669324,0.0017199448365160497,0.005486951791143603,0.0,0.0008279707377146524,0.001860005363396962,0.0,0.0,0.9692402166211685,0.002715326780594161,0.0015732365612898325,0.0,0.0021606902565123806,0.013137946571581152,0.0,4.1140161733368007e-05
EV2XZWMLLXF2QRX0CD47,0.0006459619266542548,0.0,1.382493019793294e-05,0.07446138073994363,0.09012822353294309,0.0181048860354922,0.0,0.008328810828124363,0.0001469090298532409,0.0048472679525209525,0.02588565001776172,0.7093234858556747,0.03639955788082279,0.02766094370702009,0.0018372283941505932,0.0010807285619380408,0.0,0.0011350171656964187,1.234412058831937e-07
F0HUI1NY1AZMJMD8LP67,0.003776469591028179,0.015608313438224327,0.22752644642047862,0.028831279777025567,0.0035600293989080257,0.013706692808211492,0.11460406308426728,0.07034581708023299,0.0097502820207382,0.039192116538308994,0.0010683703663276793,0.12577284184336684,0.1610204556784833,0.14035944165030093,7.408837015169521e-05,0.0004634396848644575,0.002596679727683059,0.004247771480935845,0.0374954010404624
F3JS33DEI6XQ4ZBPTN86,0.017593558718595952,0.002286125257197504,0.12007924581180544,0.08180624514109572,0.00489417443066292,0.017783277644414584,0.08574082193593428,0.06601575639920598,0.0042973482520649465,0.04457974754196298,0.11084404942132448,0.3339122105797515,0.06394321384168342,0.022459795886400714,0.006217533015507723,0.0032350599269035806,0.008378380272298324,0.0014848853037129454,0.0044485706194769626
FR9695005MSX1OYEMGDF,0.017317925292152037,0.007379906821075956,0.06601200265430794,0.039286993467819095,0.006461446420965356,0.05235436093305247,0.10547989089111218,0.029728146807796233,0.03444930702952349,0.027705862471029834,0.091342583015953,0.3679764544252934,0.0655243865489164,0.04109553244379076,0.0011030654841612838,0.005290200728102161,0.02637692979438041,0.005816348506980267,0.009298656263587784
FR969500TJ5KRTCJQWXH,0.08527748625085259,0.013418873394533765,0.14093436354414876,0.06476444581849192,0.0069333736328762675,0.03458113696717137,0.12978504863196594,0.06156482862867383,0.027204041306838532,0.041557791794078584,0.06642101330967973,0.20826470160979615,0.055465752282313104,0.026531244608514547,0.005323238360652396,0.0012347564086015322,0.012714781534817749,0.003781422363543039,0.014241699552450296
H0YX5LBGKDVOWCXBZ594,1.982750652743938e-05,0.0,0.0,0.00024485691678120537,0.0,0.007901970706293017,0.0,0.010759720507895906,0.0,0.0,0.003129184332516722,0.9753783290756095,0.0017217593125518876,0.0,0.0,0.0,0.0008443177760915852,0.0,3.3865732648203505e-08
J48C8PCSJVUBR8KCW529,0.020288307606042236,0.004837244961032238,0.26412061549764754,0.03522932750904864,0.015459356236144608,0.07859138993724575,0.18803021361066583,0.03152103443810771,0.04855923142508456,0.01497835694996733,0.017758896118568866,0.13030313011326916,0.06122753566051378,0.03210605241327801,1.7226572825614474e-05,0.002172712121892186,0.016525870337616457,0.01959774794844773,0.018675750542601892
J4CP7MHCXR8DAQMKIL78,0.035337529735050166,0.001897068676922361,0.3025880381722881,0.02390363827979508,0.02538793004161764,0.07620660686716423,0.20521493601243204,0.031753867007854646,0.04662933154688806,0.0271708180941421,0.009954569133123118,0.09712361083675979,0.04236953834337892,0.02549916291019442,1.0732241388855243e-05,0.0011337392775571573,0.014446683720024908,0.005334575414819208,0.02803762368859929
JEUVK5RWVJEN8W0C9M24,0.013040267474352895,0.0008541855512148897,0.1658060015762483,0.11530095473856737,0.002916813522584654,0.03966980121322855,0.16974619955585368,0.18181694352452207,0.10714533456756647,0.022187670806129624,0.0025840865073264545,0.1015479618580663,0.015954468435391347,0.01651065903493509,2.4853634202221386e-05,0.0013884540313624408,0.022704809875347683,0.01742078070042919,0.003379753392670745
JU1U6S0DG9YLT7N8ZV32,0.02320262331173989,0.005190991347401345,0.21253551628717912,0.014265374371671606,0.010895220120830652,0.09362335769074281,0.21500397574390168,0.07803866142488737,0.0679714292371974,0.024652161260895342,0.010869844240471268,0.10773013226736212,0.04208412139183512,0.030929928614867867,8.819551579061678e-05,0.007559533987480967,0.016164122389765126,0.008635265314947828,0.030559545481031573
K8MS7FD7N5Z2WQ51AZ71,0.02457087219265149,0.02303872444772367,0.24990519502080033,0.08738926709752044,0.005940038894753299,0.05403135591822284,0.18337165702775277,0.06106054178860586,0.045553047295053994,0.048694338621355915,0.05414383268530995,0.0621409390182999,0.02624388819643562,0.026751701184595116,0.0013768644543482283,0.0033303880112547516,0.0111430460371244,0.0036352097853881308,0.02767909232280327
LIU16F6VZJSD6UKHD557,0.02725252405454205,0.000253240425016315,0.08524628796057306,0.04365910546747992,0.004073697798224279,0.019483479796245595,0.06452400033899079,0.03217983187203345,0.0067305190227537936,0.027726896242376044,0.0011206561256609513,0.6333522470104279,0.010814733641526868,0.021666020219475616,2.1322408728630097e-05,0.000350839001041341,0.01001105302557063,0.004773014344815414,0.006760531244517382
LOO0AWXR8GF142JCO404,0.05448629208011032,0.003811146556347749,0.2623065640268256,0.015086930929318799,0.013488556236356678,0.11606040876784586,0.17896999996523189,0.03300875114368655,0.11583954657833762,0.012642682187471199,0.00037982349157456957,0.11621726517737933,0.029823453560656216,0.01802273466067921,0.0,0.0013656801504871889,0.013986707346947987,0.007074046445847605,0.007429410694895562
M312WZV08Y7LYUC71685,0.025439853186654437,0.0025828785407007388,0.0669580264515197,0.04032054019530194,0.0053551764871268065,0.030855328072480825,0.06863952282186367,0.02516260008087596,0.007301750979434782,0.020325928181039305,0.01838442268738959,0.632051568419018,0.024615212370521344,0.015863647985034063,1.412748700122576e-06,0.001832543925578011,0.0067296730214489175,0.005464451738603144,0.002115462106708733
M6AD1Y1KW32H8THQ6F76,0.020381963239017253,0.0093203339474737,0.17499028195738267,0.13483066861955606,0.0019191311315218125,0.07839208787309263,0.1368817484705717,0.15902361681976301,0.11484032140548334,0.01498626705461514,0.037276230887980676,0.05422404811236088,0.01184667277199314,0.017784859330757533,0.0005536850144508748,0.0015421368497311962,0.019631427783976578,0.0008127841525891428,0.010761734577682572
MAES062Z21O4RZ2U7M96,0.034090539052134564,0.004413489200914461,0.1534752933996658,0.03861743393917924,0.010124157432108274,0.024505469386230053,0.0867100357335499,0.05090446512619025,0.008213798069982339,0.029890950568925684,0.03747773543078675,0.4125608301423008,0.0646443677237233,0.026313567886072545,0.0020609956626299426,0.0014762146030187098,0.007749125039349969,0.0022386700879120335,0.004532861515325067
N1FBEDJ5J41VKZLO2475,0.0027100156791922507,0.022840501214238404,0.36365321875333,0.056578020754906394,0.0006752183949167973,0.005314504048716678,0.1327490920306714,0.024589437271362695,0.0051619493888353275,0.12143512422278809,0.07020576841255069,0.0819333607093237,0.06695440901370024,0.03882148905328006,3.2499187178447544e-09,1.0285572448110313e-05,0.0033011331832324205,0.00014904323972309434,0.002917425806864869
N747OI7JINV7RUUH6190,0.025974961414493278,0.003098735799655032,0.3211046151650068,0.032244118971373234,0.019765511006074276,0.07245438932622791,0.17094838237791013,0.040569014874724196,0.03991312450918452,0.026792797697974727,0.00018060342034613522,0.08854946534587711,0.08591620279792374,0.029373524984118844,0.0,0.0011507726228126294,0.011756504476358487,0.0056005876075291075,0.02460668760240989
NHBDILHZTYCNBV5UYZ31,0.006423196511036628,0.0014274324804798356,0.03542966531477483,0.00693727256969776,0.0014681953385498553,0.034828587757704164,0.025620359384010975,0.004592919864361314,0.023166225478719302,0.0010191450577905746,0.028095798049252937,0.7691485803288952,0.024897861504697222,0.008730952201087558,2.604843023675512e-06,0.0012530167339419222,0.001903060581046896,0.004251575991244221,0.0208035500096851
NNVPP80YIZGEY2314M97,0.06062573169351039,0.002214981016472957,0.268339521392407,0.017208072878510765,0.013586214704424733,0.12109132528851667,0.1827833130470075,0.031049490316899433,0.06650878656727938,0.013902626925039527,4.877573698860484e-05,0.12943249351538794,0.032084239680127066,0.022421797286990165,2.0980180860886333e-06,0.002460156160768678,0.01932706215411239,0.008967190159762694,0.007946123457707814
O2RNE8IBXP4R0TD8PU41,0.01038520807291872,0.02570814217544133,0.1450292539400746,0.08240790566547226,0.007806581507065413,0.03129234085435754,0.13787598610712032,0.08131027394810739,0.022235305219403728,0.06095972841674801,0.06465308902080193,0.12744929749619355,0.026247689732762678,0.03544241519635362,0.0008450536743317472,0.004026047422050167,0.014648518240526856,0.0064635474644617365,0.1152136158458084
P4GTT6GF1W40CVIMFR43,0.02185269724649372,0.006604771728395585,0.28568131690156684,0.04678622042021229,0.014454303403412173,0.04887825575253091,0.18960488400436856,0.08570573726467436,0.018884260865570594,0.05512671327634293,0.010938797807250334,0.08297325050799897,0.03131106678808752,0.06984162429221298,0.00020378861033973505,0.0033947539995564896,0.014655355940724106,0.005579944929967477,0.007522256260294326
PSNL19R2RXX5U3QWHI44,0.0013393650511705872,0.0008539471924081887,0.21997312873931266,0.0718845970250233,0.003349871501520638,0.0317115650894169,0.07909744671218571,0.03634768673410812,0.006716713573422445,0.07069445390148502,0.07228215496590003,0.10560107125385751,0.22716829330576208,0.05871531531751477,0.0,0.00019566769920182053,0.0015680211573589592,0.001523719036784962,0.010976981743566525
R0MUWSFPU8MPRO8K5P83,0.025349095084925038,0.009232941635104516,0.20994361188805497,0.042682457213710105,0.007463624658509139,0.0633997806132169,0.17660765971249523,0.05824420485775533,0.01803296323622464,0.04364160390393502,0.053219946597115125,0.1439156015265655,0.055496126853693976,0.0553134486772307,0.0009685480972934264,0.0020191657811952945,0.011510163973519325,0.005486122292215064,0.017472933397240587
SI5RG2M0WQQLZCXKRM20,0.01923101969603225,0.005575885236535963,0.16180377463273887,0.0800980992035901,0.007640081552291128,0.06490512493555464,0.145672447910877,0.06306226665121997,0.07117773941284458,0.04477111347152914,0.09536747664778353,0.11076173168897677,0.04031854865939695,0.03823187746942782,0.00968245420351618,0.004828117436810031,0.02132430880441353,0.007157697978977256,0.008390234407484168
TO822O0VT80V06K0FH57,0.028657546044063138,0.01043042699880407,0.165125362111436,0.05975692168078959,0.014112310668009229,0.09082610658553666,0.15376559217678915,0.07280168241671983,0.06031947562392835,0.012947026125981722,0.027331702791571048,0.16476224361209607,0.05188800832966814,0.03367720242369229,0.0010350917960963838,0.005894114437620016,0.01744130332480989,0.010390977049251252,0.018836905803137082
TUKDD90GPC79G1KOE162,0.0,0.004394403879906963,0.022442483340757498,0.10925963992231041,0.010340786551974509,0.03632398638620527,0.009701284640676565,0.20640884097972417,0.007836228043990038,0.03748539391999809,7.981514759993468e-05,0.4030855727836721,0.1119944652800822,0.030413938416050338,0.0,0.0031129048422290904,0.004244817715308632,0.0007542258894980004,0.0021212122600161648
VDYMYTQGZZ6DU0912C88,0.01820982020968789,0.002506988475320189,0.06044448808252261,0.2270804326360415,0.057851132400404945,0.01932194676891755,0.014921106825827576,0.04170906368906555,0.009866189822106235,0.012014430340117373,0.0,0.4556035706087297,0.018112738111200684,0.021249310637765733,0.0,0.0033282097074846407,0.027437875247363182,0.0013939589637973829,0.00894873747364723
VWMYAEQSTOPNV0SUGU82,0.021735899929470715,0.0023007478646153577,0.1658284174631735,0.05366946857689054,0.006230025119695326,0.09843593856591383,0.18183241757535573,0.051061994844928245,0.05042539954421941,0.0212765855767137,0.0,0.14542588030439316,0.1120905681411945,0.042400890115283384,0.0025690669253025495,0.004523516515794825,0.012485490965387237,0.008028557933074859,0.01967913403859325
